species,image_name,region,lbp_histogram,ones_histogram,transitions_histogram,mean_intensity,std_intensity
Glaucous_Winged_Gull,086.png,head,"[0.03759186 0.02148106 0.01808932 0.01808932 0.02006783 0.01724138
 0.01893725 0.02656868 0.0316563  0.04296213 0.05228943 0.08027134
 0.08733748 0.06811758 0.0539853  0.03702657 0.02515546 0.02289429
 0.0124364  0.01554551 0.01102318 0.0093273  0.01130582 0.00876201
 0.01695873 0.23487846]","[0.03759186 0.11644997 0.30016959 0.5        0.04578858 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03759186 0.         0.37535331 0.         0.57772753 0.
 0.0093273  0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",176.39429055963822,52.32599083932857
Glaucous_Winged_Gull,088.png,wing,"[0.06784328 0.03400509 0.03145992 0.02361581 0.01552134 0.01147411
 0.00876205 0.00926274 0.00805274 0.01043101 0.01310135 0.01568824
 0.0184003  0.0163141  0.01151583 0.01084825 0.00909584 0.01009722
 0.00947136 0.01118204 0.01572996 0.01890099 0.02753786 0.02703718
 0.05858055 0.50607085]","[0.06784328 0.09813494 0.1796637  0.61647265 0.03788543 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.06784328 0.         0.23912046 0.         0.67413527 0.
 0.01890099 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",181.03621646430508,20.320672196908056
Glaucous_Winged_Gull,088.png,wingtip,"[0.06827721 0.04244007 0.01996082 0.01277866 0.01063334 0.00932749
 0.01100644 0.01221901 0.01193918 0.01147281 0.01343158 0.0178155
 0.03320586 0.02014737 0.01240556 0.01147281 0.01007369 0.00876784
 0.00820819 0.00951404 0.01147281 0.01380468 0.023412   0.03208656
 0.04840966 0.51571682]","[0.06827721 0.0950471  0.16808134 0.62503498 0.04355937 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.06827721 0.         0.2365451  0.         0.68137301 0.
 0.01380468 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",211.9326555358642,24.662133258009664
Glaucous_Winged_Gull,088.png,head,"[0.0736377  0.03092784 0.04418262 0.0353461  0.02945508 0.02209131
 0.02061856 0.0191458  0.01767305 0.0191458  0.03829161 0.03387334
 0.02209131 0.01620029 0.02209131 0.02061856 0.01178203 0.01325479
 0.01325479 0.0191458  0.00883652 0.01767305 0.0191458  0.0191458
 0.02503682 0.38733432]","[0.0736377  0.13402062 0.2179676  0.53460972 0.03976436 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.0736377  0.         0.29896907 0.         0.60972018 0.
 0.01767305 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",186.84977908689248,30.072192897517187
Glaucous_Winged_Gull,089.png,wing,"[0.05276686 0.02351073 0.02600544 0.0297853  0.02608104 0.02116722
 0.01693378 0.01663139 0.0189749  0.02139401 0.02502268 0.03401875
 0.04044451 0.03855458 0.02857575 0.02502268 0.0191261  0.01806774
 0.01685818 0.01685818 0.0244179  0.02547626 0.02237678 0.01557303
 0.04838222 0.34797399]","[0.05276686 0.11369822 0.26247354 0.53046568 0.04059571 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.05276686 0.         0.31947384 0.         0.60228304 0.
 0.02547626 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",187.01738736014514,13.293294259853045
Glaucous_Winged_Gull,089.png,wingtip,"[0.03464171 0.02109233 0.03059086 0.03366392 0.02612097 0.01969549
 0.01452717 0.01354938 0.01704149 0.02430507 0.03352424 0.06188015
 0.10713787 0.06746752 0.03757508 0.02416539 0.02123202 0.01550496
 0.01299064 0.02248917 0.02542255 0.02737813 0.02095265 0.01299064
 0.02193044 0.25213019]","[0.03464171 0.11607766 0.30870233 0.50342227 0.03715603 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03464171 0.         0.3686269  0.         0.56935326 0.
 0.02737813 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",184.87665875122224,25.937798552016854
Glaucous_Winged_Gull,090.png,wingtip,"[0.04521081 0.04741878 0.01766376 0.00967301 0.00946273 0.0086216
 0.00725476 0.00788561 0.01051414 0.00925244 0.01335296 0.0367995
 0.12164862 0.04436968 0.01261697 0.01009358 0.00588792 0.00441594
 0.00578278 0.00746504 0.00967301 0.01377353 0.01682263 0.03332983
 0.04300284 0.44800757]","[0.04521081 0.09094732 0.23267795 0.58774051 0.0434234  0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.04521081 0.         0.3031227  0.         0.63789297 0.
 0.01377353 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",183.42214278204185,29.531280534197915
Glaucous_Winged_Gull,090.png,head,"[0.01417064 0.0076074  0.01118735 0.01059069 0.01327566 0.01924224
 0.02133055 0.02386635 0.03550119 0.05414678 0.07801313 0.11217184
 0.11053103 0.08875298 0.07130072 0.0396778  0.02938544 0.01760143
 0.01342482 0.01357399 0.01059069 0.0096957  0.00745823 0.00551909
 0.01789976 0.16348449]","[0.01417064 0.09695704 0.35337112 0.4903043  0.0451969  0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.01417064 0.         0.39215394 0.         0.58397971 0.
 0.0096957  0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",211.97150954653938,40.148953638546985
Glaucous_Winged_Gull,091.png,wingtip,"[0.04059122 0.02867858 0.03000221 0.02404589 0.01698654 0.01191264
 0.01654533 0.01323627 0.01411869 0.01919259 0.02514891 0.0445621
 0.07125524 0.06243106 0.0346349  0.02779616 0.02095742 0.02183984
 0.01632473 0.01367748 0.01455989 0.01764836 0.01720715 0.01411869
 0.02360468 0.35892345]","[0.04059122 0.11074344 0.24442974 0.56232076 0.04191485 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.04059122 0.         0.3218619  0.         0.61989852 0.
 0.01764836 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",100.44848885947496,22.10520351714627
Glaucous_Winged_Gull,091.png,head,"[0.04871744 0.02604892 0.02903162 0.0238616  0.01769736 0.01769736
 0.01570889 0.01869159 0.01769736 0.0178962  0.02644661 0.04096242
 0.03499702 0.04195665 0.03300855 0.02744084 0.0208789  0.02008352
 0.01650428 0.01511235 0.0182939  0.01869159 0.01690197 0.01232849
 0.03241201 0.39093259]","[0.04871744 0.11135415 0.22390137 0.57625771 0.03976934 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.04871744 0.         0.29747465 0.         0.63511633 0.
 0.01869159 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",183.29290117319547,22.310787483484397
Glaucous_Winged_Gull,092.png,wing,"[0.04617574 0.02679948 0.0274161  0.02205621 0.01743152 0.01520218
 0.01335231 0.01418238 0.01463299 0.01700462 0.02250682 0.03438871
 0.04648405 0.04005692 0.02608799 0.01921025 0.01683861 0.01558164
 0.01441954 0.01660145 0.01904423 0.02291    0.02746354 0.02060951
 0.04897427 0.39456896]","[0.04617574 0.1031187  0.23462587 0.57625993 0.03981976 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.04617574 0.         0.29346614 0.         0.63744812 0.
 0.02291    0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",163.88191628127595,18.327122948745373
Glaucous_Winged_Gull,092.png,wingtip,"[0.03946292 0.02194523 0.01804707 0.01467828 0.01284951 0.01424515
 0.01260888 0.01212763 0.01410077 0.02035709 0.0330141  0.07411329
 0.13104577 0.08012898 0.03927042 0.02247461 0.01578517 0.01429328
 0.01256076 0.01496703 0.01477453 0.01400452 0.01636267 0.01270513
 0.03209972 0.29197748]","[0.03946292 0.08272775 0.29967756 0.54295202 0.03517975 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03946292 0.         0.34703306 0.         0.59949949 0.
 0.01400452 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",162.87872371143942,26.068919144191597
Glaucous_Winged_Gull,092.png,head,"[0.03932151 0.01876124 0.01978926 0.01644821 0.01747623 0.02184528
 0.02184528 0.02852737 0.02878437 0.0308404  0.0388075  0.06296582
 0.06450784 0.05011565 0.0460036  0.03546646 0.02004626 0.02107427
 0.01310717 0.01310717 0.02235929 0.01747623 0.01105114 0.01105114
 0.02647134 0.30274994]","[0.03932151 0.10485736 0.2773066  0.53199692 0.0465176  0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03932151 0.         0.34412747 0.         0.59907479 0.
 0.01747623 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",224.8514520688769,24.635852894252416
Glaucous_Winged_Gull,095.png,wing,"[0.06430412 0.03717335 0.03075871 0.01950681 0.01256638 0.00893843
 0.00883327 0.00683527 0.00704559 0.00778169 0.00867553 0.01014775
 0.01088385 0.00946422 0.00746622 0.00620432 0.00599401 0.00583627
 0.00494243 0.00678269 0.00846522 0.01640465 0.02807719 0.03443924
 0.06929912 0.56317367]","[0.06430412 0.09353804 0.15316263 0.64835165 0.04064357 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.06430412 0.         0.22256691 0.         0.69672433 0.
 0.01640465 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",81.629002576371,13.252366944131067
Glaucous_Winged_Gull,095.png,wingtip,"[0.05203109 0.03635908 0.02983952 0.02407222 0.0162989  0.01592277
 0.01241224 0.01466901 0.01379137 0.01742728 0.02708124 0.0467653
 0.05692076 0.03986961 0.02607823 0.0189318  0.01466901 0.0141675
 0.01065697 0.01015547 0.00877633 0.00965396 0.02043631 0.02545135
 0.03786359 0.3996991 ]","[0.05203109 0.11095787 0.2253009  0.56732698 0.04438315 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.05203109 0.         0.30190572 0.         0.63640923 0.
 0.00965396 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",128.41787863590773,31.327191945318873
Glaucous_Winged_Gull,095.png,head,"[0.05394801 0.03261403 0.02182442 0.01373222 0.01373222 0.00833742
 0.00882786 0.013487   0.01495831 0.01937224 0.02427661 0.03482099
 0.04683668 0.03923492 0.02795488 0.02059833 0.01692006 0.01569397
 0.01152526 0.00980873 0.01373222 0.01593919 0.01839137 0.01250613
 0.04021579 0.45071113]","[0.05394801 0.10004904 0.20255027 0.61034821 0.03310446 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.05394801 0.         0.27170181 0.         0.65841099 0.
 0.01593919 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",179.4764590485532,31.15344815654183
Glaucous_Winged_Gull,096.png,wing,"[0.04948338 0.02263302 0.0259366  0.0303648  0.02537429 0.0208758
 0.01729107 0.01405778 0.01588529 0.02059464 0.03064595 0.05243551
 0.06649329 0.0518732  0.0309974  0.02193013 0.01609616 0.01342518
 0.01398749 0.02108667 0.02607718 0.02663949 0.02129753 0.01412807
 0.03971322 0.31067688]","[0.04948338 0.10592535 0.27946862 0.52906445 0.0360582  0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.04948338 0.         0.32677304 0.         0.5971041  0.
 0.02663949 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",185.2624587052787,30.358223000465795
Glaucous_Winged_Gull,096.png,wingtip,"[0.02470646 0.01712329 0.01638943 0.02152642 0.02348337 0.01997717
 0.01638943 0.01728637 0.02201566 0.02739726 0.03930202 0.094015
 0.16960209 0.10143509 0.03726354 0.01793868 0.01304631 0.01060013
 0.00986628 0.01272016 0.0159002  0.01557404 0.01834638 0.01117091
 0.02446184 0.20246249]","[0.02470646 0.09205806 0.35502283 0.49910307 0.02910959 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.02470646 0.         0.39652642 0.         0.56319309 0.
 0.01557404 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",155.62067840834965,40.17733784751072
Glaucous_Winged_Gull,096.png,head,"[0.05054645 0.04918033 0.04918033 0.02868852 0.01229508 0.0136612
 0.01639344 0.02868852 0.02595628 0.04918033 0.04508197 0.06147541
 0.04644809 0.05601093 0.04781421 0.04781421 0.03278689 0.0204918
 0.0068306  0.0068306  0.0136612  0.01092896 0.00546448 0.00273224
 0.00819672 0.2636612 ]","[0.05054645 0.16939891 0.24863388 0.48087432 0.05054645 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.05054645 0.         0.39344262 0.         0.54508197 0.
 0.01092896 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",151.51092896174865,41.04627058144536
Glaucous_Winged_Gull,097.png,wing,"[0.04481973 0.02375387 0.0296266  0.02799042 0.02018933 0.01606965
 0.01425817 0.01250511 0.01399521 0.01840706 0.02559458 0.04271606
 0.0587565  0.04338807 0.0307953  0.02121194 0.0164787  0.01618652
 0.01536843 0.01671244 0.01940046 0.02652954 0.0262958  0.0174721
 0.04496582 0.35651259]","[0.04481973 0.10404371 0.2569976  0.55545492 0.03868404 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.04481973 0.         0.31452697 0.         0.61412377 0.
 0.02652954 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",181.06118155787996,22.074322039476908
Glaucous_Winged_Gull,097.png,wingtip,"[0.02794659 0.02409484 0.0169905  0.01271078 0.00958658 0.00800308
 0.01069931 0.01271078 0.01784644 0.02242575 0.03749037 0.07827613
 0.12389797 0.0833262  0.04022939 0.0247368  0.01942994 0.0154926
 0.01146966 0.01159805 0.01292476 0.01412308 0.01754686 0.01861679
 0.03342463 0.29440212]","[0.02794659 0.0879483  0.2885389  0.55221262 0.04335359 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.02794659 0.         0.34635796 0.         0.61157237 0.
 0.01412308 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",190.8040314987589,22.60194425519791
Glaucous_Winged_Gull,097.png,head,"[0.01910386 0.00937826 0.00816256 0.01007294 0.01076763 0.01424106
 0.01788816 0.02170893 0.03212921 0.05435915 0.07242098 0.1087183
 0.10611323 0.09795068 0.07172629 0.04220215 0.02830844 0.02014588
 0.01424106 0.01233067 0.01076763 0.01076763 0.01024661 0.00468913
 0.0218826  0.16967697]","[0.01910386 0.08874609 0.34213268 0.50312609 0.04689128 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.01910386 0.         0.3803404  0.         0.58978812 0.
 0.01076763 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",220.01128864188954,34.237174794899246
Glaucous_Winged_Gull,098.png,wing,"[0.06885669 0.03715392 0.02969445 0.01391479 0.00702912 0.00717257
 0.00588151 0.00516425 0.00717257 0.01061541 0.01319753 0.01721417
 0.01621001 0.01635346 0.01161957 0.0100416  0.00688567 0.00688567
 0.00559461 0.00616841 0.00932434 0.0144886  0.02539091 0.02582126
 0.05738058 0.56476833]","[0.06885669 0.08793573 0.14617702 0.66116769 0.03586286 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.06885669 0.         0.20814804 0.         0.70850667 0.
 0.0144886  0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",164.4012336823985,11.577328528081438
Glaucous_Winged_Gull,100.png,wing,"[0.04602677 0.02950726 0.03352321 0.02759897 0.01828539 0.01483908
 0.01159214 0.01159214 0.01247508 0.0148106  0.02096269 0.03580177
 0.05215038 0.03699801 0.02101965 0.01509541 0.01398462 0.01364284
 0.01250356 0.01643406 0.01985189 0.02640273 0.03024779 0.02398177
 0.0445742  0.39609798]","[0.04602677 0.10777556 0.23252635 0.57459413 0.03907719 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.04602677 0.         0.29139846 0.         0.63617203 0.
 0.02640273 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",153.15895756194817,20.713442646989865
Glaucous_Winged_Gull,100.png,wingtip,"[0.02946913 0.02014077 0.01611262 0.01166045 0.00890434 0.00941316
 0.01174525 0.0131445  0.01517978 0.02128562 0.0391791  0.10435041
 0.18660957 0.09544607 0.03502374 0.01852951 0.0131445  0.01216927
 0.01204206 0.01216927 0.01170285 0.01284769 0.01492537 0.01166045
 0.02951153 0.23363297]","[0.02946913 0.07348202 0.34531886 0.52154003 0.03018996 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.02946913 0.         0.37970658 0.         0.57797659 0.
 0.01284769 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",154.24109565807328,25.28183332129672
Glaucous_Winged_Gull,100.png,head,"[0.01434253 0.00783416 0.01000362 0.00988309 0.0127757  0.01289623
 0.01530674 0.02073038 0.03049295 0.04218392 0.06170905 0.09545619
 0.10100036 0.0983488  0.06954321 0.05375437 0.0312161  0.02904664
 0.01759672 0.01566831 0.01566831 0.0132578  0.01048572 0.00650838
 0.03856816 0.16572255]","[0.01434253 0.09232253 0.34385923 0.48921297 0.06026275 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.01434253 0.         0.40110883 0.         0.57129083 0.
 0.0132578  0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",225.29191273954441,26.231906733211904
Glaucous_Winged_Gull,103.png,wing,"[0.0704331  0.03924755 0.03224798 0.01981126 0.0111868  0.00874945
 0.00712455 0.00712455 0.00737454 0.0096244  0.01349916 0.01818636
 0.02174864 0.01706143 0.01156178 0.00874945 0.00724955 0.00762452
 0.00849947 0.00812449 0.01068683 0.01906131 0.02593588 0.02706081
 0.06424598 0.51778014]","[0.0704331  0.09730642 0.17161427 0.62483595 0.03581026 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.0704331  0.         0.23767265 0.         0.67283295 0.
 0.01906131 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",96.29641897381414,10.60764630657714
Glaucous_Winged_Gull,103.png,wingtip,"[0.03340595 0.02880658 0.02759622 0.02239167 0.01621883 0.01464536
 0.01404018 0.01888163 0.02033406 0.02408618 0.0338901  0.05761317
 0.08775115 0.05265069 0.0325587  0.02493343 0.01960784 0.01730816
 0.01549262 0.01210361 0.01028807 0.01222464 0.01815541 0.01936577
 0.02965384 0.33599613]","[0.03340595 0.11256354 0.26954733 0.54018397 0.0442992  0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03340595 0.         0.34277415 0.         0.61159526 0.
 0.01222464 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",110.50859356088114,35.15779846305743
Glaucous_Winged_Gull,103.png,head,"[0.03876458 0.02048535 0.01449732 0.01827923 0.01512764 0.02269146
 0.0223763  0.02552789 0.0293098  0.03183107 0.04727387 0.06240151
 0.08225654 0.06807438 0.05546801 0.0362433  0.0208005  0.01638828
 0.00913962 0.00945477 0.01103057 0.01229121 0.01134573 0.01103057
 0.02206114 0.28584935]","[0.03876458 0.10022061 0.28332808 0.53041286 0.04727387 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03876458 0.         0.36243303 0.         0.58651119 0.
 0.01229121 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",144.54585565710684,42.756010696487905
Glaucous_Winged_Gull,104.png,wing,"[0.06527607 0.0398773  0.03644172 0.02392638 0.01447853 0.00907975
 0.00846626 0.01006135 0.01423313 0.01104294 0.01411043 0.01889571
 0.02355828 0.01852761 0.01116564 0.00993865 0.00871166 0.00638037
 0.00846626 0.00809816 0.01472393 0.0196319  0.02883436 0.02871166
 0.05361963 0.49374233]","[0.06527607 0.11374233 0.17337423 0.60895706 0.03865031 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.06527607 0.         0.25447853 0.         0.6606135  0.
 0.0196319  0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",168.86957055214725,15.757940265487319
Glaucous_Winged_Gull,104.png,wingtip,"[0.07854499 0.04474489 0.02639627 0.01834862 0.01287623 0.01078384
 0.00869145 0.00627716 0.00820859 0.00917431 0.01191051 0.02478674
 0.03476581 0.01899244 0.00917431 0.00659907 0.00515049 0.00515049
 0.00563335 0.00659907 0.00788669 0.0112667  0.02076292 0.04007726
 0.04844681 0.51875101]","[0.07854499 0.09737647 0.16079189 0.61661033 0.04667632 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.07854499 0.         0.2296797  0.         0.68050861 0.
 0.0112667  0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",161.09158216642524,19.85735745406004
Glaucous_Winged_Gull,104.png,head,"[0.02992278 0.01930502 0.0207529  0.01640927 0.01737452 0.01592664
 0.01640927 0.01978764 0.0226834  0.03040541 0.04343629 0.08156371
 0.13320463 0.12451737 0.05019305 0.02895753 0.01447876 0.01737452
 0.01544402 0.02220077 0.00916988 0.01110039 0.00723938 0.00627413
 0.003861   0.22200772]","[0.02992278 0.09459459 0.30164093 0.53861004 0.03523166 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.02992278 0.         0.36341699 0.         0.59555985 0.
 0.01110039 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",197.0830115830116,41.999044632035705
Glaucous_Winged_Gull,105.png,wing,"[0.05851402 0.03075388 0.02984668 0.01977683 0.01678309 0.01288216
 0.01034201 0.01224712 0.01623877 0.0182346  0.01995827 0.02821373
 0.03374762 0.03093532 0.02649007 0.01705525 0.01569446 0.01188424
 0.01043273 0.01351719 0.01750885 0.02349633 0.03129819 0.02113762
 0.0490792  0.42393178]","[0.05851402 0.10931688 0.2038465  0.59012973 0.03819287 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.05851402 0.         0.27805498 0.         0.63993468 0.
 0.02349633 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",124.51093168828812,11.019015804992485
Glaucous_Winged_Gull,105.png,wingtip,"[0.05210317 0.03756275 0.02648433 0.01765622 0.01852172 0.01540592
 0.01402112 0.01211702 0.01973343 0.02059893 0.02232993 0.03011944
 0.02786914 0.02977324 0.02406093 0.01609832 0.01107841 0.01177082
 0.01038601 0.00900121 0.00986671 0.01194392 0.01834862 0.03063874
 0.04483296 0.45767699]","[0.05210317 0.11338065 0.19473775 0.59304137 0.04673706 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.05210317 0.         0.27003635 0.         0.66591657 0.
 0.01194392 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",126.23974381166695,16.056638516196976
Glaucous_Winged_Gull,105.png,head,"[0.03587786 0.03358779 0.02442748 0.01221374 0.00916031 0.01068702
 0.00687023 0.00916031 0.01221374 0.03129771 0.06183206 0.11221374
 0.13358779 0.10839695 0.06259542 0.02977099 0.01603053 0.01374046
 0.01145038 0.00687023 0.00534351 0.00458015 0.00076336 0.00305344
 0.00610687 0.23816794]","[0.03587786 0.09541985 0.29312977 0.54274809 0.03282443 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03587786 0.         0.35572519 0.         0.60381679 0.
 0.00458015 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",173.3885496183206,32.39443487504439
